X,Y,Depth
343984.1552,4483164.6164,3.6661
343984.1552,4483164.4164,3.6451
343984.1552,4483164.2164,3.5979
343984.1552,4483164.0164,3.5458
343984.1552,4483163.8164,3.492
343984.1552,4483163.6164,3.4424
343984.1552,4483163.4164,3.4106
343984.1552,4483163.2164,3.3839
343984.1552,4483163.0164,3.4185
343984.1552,4483162.8164,3.3337
343984.1552,4483162.6164,3.3053
343984.1552,4483162.4164,3.2392
343984.1552,4483162.2164,3.2177
343984.1552,4483162.0164,3.2102
343984.1552,4483161.8164,3.1987
343984.1552,4483161.6164,3.1749
343984.1552,4483161.4164,3.1669
343984.1552,4483161.2164,3.1355
343984.1552,4483161.0164,3.1349
343984.1552,4483160.8164,3.0948
343984.1552,4483160.6164,3.0905
343984.1552,4483160.4164,3.0996
343984.3552,4483181.8164,3.7627
343984.3552,4483181.6164,3.7985
343984.3552,4483181.4164,3.8157
343984.3552,4483181.2164,3.8267
343984.3552,4483181.0164,3.8277
343984.3552,4483180.8164,3.8231
343984.3552,4483180.6164,3.7988
343984.3552,4483180.4164,3.7877
343984.3552,4483180.2164,3.774
343984.3552,4483180.0164,3.7487
343984.3552,4483179.8164,3.7231
343984.3552,4483179.6164,3.6947
343984.3552,4483179.4164,3.6482
343984.3552,4483179.2164,3.6318
343984.3552,4483179.0164,3.6207
343984.3552,4483178.8164,3.6122
343984.3552,4483178.6164,3.5988
343984.3552,4483178.4164,3.5974
343984.3552,4483178.2164,3.5889
343984.3552,4483178.0164,3.5825
343984.3552,4483177.8164,3.5636
343984.3552,4483177.6164,3.5557
343984.3552,4483177.4164,3.5472
343984.3552,4483177.2164,3.5445
343984.3552,4483177.0164,3.5397
343984.3552,4483176.8164,3.5305
343984.3552,4483176.6164,3.5248
343984.3552,4483176.4164,3.5541
343984.3552,4483176.2164,3.53
343984.3552,4483176.0164,3.554
343984.3552,4483175.8164,3.566
343984.3552,4483175.6164,3.5645
343984.3552,4483175.4164,3.5874
343984.3552,4483175.2164,3.6066
343984.3552,4483175.0164,3.5893
343984.3552,4483174.8164,3.5804
343984.3552,4483174.6164,3.6232
343984.3552,4483174.4164,3.6198
343984.3552,4483174.2164,3.6395
343984.3552,4483174.0164,3.6802
343984.3552,4483173.8164,3.6974
343984.3552,4483173.6164,3.7026
343984.3552,4483173.4164,3.7085
343984.3552,4483173.2164,3.7293
343984.3552,4483173.0164,3.7483
343984.3552,4483172.8164,3.7251
343984.3552,4483172.6164,3.7098
343984.3552,4483172.4164,3.6954
343984.3552,4483172.2164,3.6371
343984.3552,4483172.0164,3.5999
343984.3552,4483171.8164,3.5667
343984.3552,4483171.6164,3.5003
343984.3552,4483171.4164,3.4659
343984.3552,4483171.2164,3.4644
343984.3552,4483171.0164,3.4484
343984.3552,4483170.8164,3.4451
343984.3552,4483170.6164,3.4203
343984.3552,4483170.4164,3.4329
343984.3552,4483170.2164,3.4376
343984.3552,4483170.0164,3.415
343984.3552,4483169.8164,3.4048
343984.3552,4483169.6164,3.376
343984.3552,4483169.4164,3.3933
343984.3552,4483169.2164,3.3995
343984.3552,4483169.0164,3.4039
343984.3552,4483168.8164,3.4148
343984.3552,4483168.6164,3.4439
343984.3552,4483168.4164,3.4551
343984.3552,4483168.2164,3.479
343984.3552,4483168.0164,3.494
343984.3552,4483167.8164,3.5194
343984.3552,4483167.6164,3.5263
343984.3552,4483167.4164,3.5156
343984.3552,4483167.2164,3.5341
343984.3552,4483167.0164,3.5076
343984.3552,4483166.8164,3.5398
343984.3552,4483166.6164,3.594
343984.3552,4483166.4164,3.5928
343984.3552,4483166.2164,3.6081
343984.3552,4483166.0164,3.6324
343984.3552,4483165.8164,3.6469
343984.3552,4483165.6164,3.662
343984.3552,4483165.4164,3.6806
343984.3552,4483165.2164,3.6831
343984.3552,4483165.0164,3.6812
343984.3552,4483164.8164,3.6755
343984.3552,4483164.6164,3.6643
343984.3552,4483164.4164,3.6602
343984.3552,4483164.2164,3.6094
343984.3552,4483164.0164,3.5447
343984.3552,4483163.8164,3.4905
343984.3552,4483163.6164,3.4375
343984.3552,4483163.4164,3.4068
343984.3552,4483163.2164,3.3813
343984.3552,4483163.0164,3.3553
343984.3552,4483162.8164,3.3254
343984.3552,4483162.6164,3.2589
343984.3552,4483162.4164,3.254
343984.3552,4483162.2164,3.237
343984.3552,4483162.0164,3.2148
343984.3552,4483161.8164,3.2049
343984.3552,4483161.6164,3.1823
343984.3552,4483161.4164,3.1734
343984.3552,4483161.2164,3.1428
343984.3552,4483161.0164,3.1328
343984.3552,4483160.8164,3.1006
343984.5552,4483181.8164,3.7242
343984.5552,4483181.6164,3.743
343984.5552,4483181.4164,3.7678
343984.5552,4483181.2164,3.7797
343984.5552,4483181.0164,3.784
343984.5552,4483180.8164,3.7897
343984.5552,4483180.6164,3.7685
343984.5552,4483180.4164,3.7601
343984.5552,4483180.2164,3.7462
343984.5552,4483180.0164,3.719
343984.5552,4483179.8164,3.7019
343984.5552,4483179.6164,3.673
343984.5552,4483179.4164,3.6209
343984.5552,4483179.2164,3.6066
343984.5552,4483179.0164,3.5966
343984.5552,4483178.8164,3.5891
343984.5552,4483178.6164,3.5769
343984.5552,4483178.4164,3.5756
343984.5552,4483178.2164,3.5659
343984.5552,4483178.0164,3.5619
343984.5552,4483177.8164,3.5564
343984.5552,4483177.6164,3.5481
343984.5552,4483177.4164,3.5367
343984.5552,4483177.2164,3.5373
343984.5552,4483177.0164,3.5347
343984.5552,4483176.8164,3.529
343984.5552,4483176.6164,3.5283
343984.5552,4483176.4164,3.5425
343984.5552,4483176.2164,3.5348
343984.5552,4483176.0164,3.5535
343984.5552,4483175.8164,3.5591
343984.5552,4483175.6164,3.5739
343984.5552,4483175.4164,3.5782
343984.5552,4483175.2164,3.599
343984.5552,4483175.0164,3.5779
343984.5552,4483174.8164,3.566
343984.5552,4483174.6164,3.5807
343984.5552,4483174.4164,3.6047
343984.5552,4483174.2164,3.6217
343984.5552,4483174.0164,3.6556
343984.5552,4483173.8164,3.6731
343984.5552,4483173.6164,3.6654
343984.5552,4483173.4164,3.6511
343984.5552,4483173.2164,3.6823
343984.5552,4483173.0164,3.715
343984.5552,4483172.8164,3.6842
343984.5552,4483172.6164,3.6862
343984.5552,4483172.4164,3.6748
343984.5552,4483172.2164,3.6306
343984.5552,4483172.0164,3.5682
343984.5552,4483171.8164,3.5596
343984.5552,4483171.6164,3.4924
343984.5552,4483171.4164,3.4478
343984.5552,4483171.2164,3.4461
343984.5552,4483171.0164,3.4393
343984.5552,4483170.8164,3.4353
343984.5552,4483170.6164,3.4092
343984.5552,4483170.4164,3.4125
343984.5552,4483170.2164,3.3834
343984.5552,4483170.0164,3.4015
343984.5552,4483169.8164,3.392
343984.5552,4483169.6164,3.365
343984.5552,4483169.4164,3.3839
343984.5552,4483169.2164,3.3826
343984.5552,4483169.0164,3.395
343984.5552,4483168.8164,3.4077
343984.5552,4483168.6164,3.4385
343984.5552,4483168.4164,3.4451
343984.5552,4483168.2164,3.4644
343984.5552,4483168.0164,3.4814
343984.5552,4483167.8164,3.5066
343984.5552,4483167.6164,3.5059
343984.5552,4483167.4164,3.4952
343984.5552,4483167.2164,3.5135
343984.5552,4483167.0164,3.537
343984.5552,4483166.8164,3.5568
343984.5552,4483166.6164,3.5794
343984.5552,4483166.4164,3.5867
343984.5552,4483166.2164,3.6137
343984.5552,4483166.0164,3.6222
343984.5552,4483165.8164,3.6442
343984.5552,4483165.6164,3.6489
343984.5552,4483165.4164,3.6526
343984.5552,4483165.2164,3.6594
343984.5552,4483165.0164,3.6599
343984.5552,4483164.8164,3.6434
343984.5552,4483164.6164,3.6331
343984.5552,4483164.4164,3.6283
343984.5552,4483164.2164,3.6016
343984.5552,4483164.0164,3.5428
343984.5552,4483163.8164,3.4886
343984.5552,4483163.6164,3.4359
343984.5552,4483163.4164,3.4061
343984.5552,4483163.2164,3.3776
343984.5552,4483163.0164,3.395
343984.5552,4483162.8164,3.364
343984.5552,4483162.6164,3.29
343984.5552,4483162.4164,3.2791
343984.5552,4483162.2164,3.2607
343984.5552,4483162.0164,3.2513
343984.5552,4483161.8164,3.2423
343984.5552,4483161.6164,3.2212
343984.5552,4483161.4164,3.2131
343984.5552,4483161.2164,3.1689
343984.7552,4483181.6164,3.7187
343984.7552,4483181.4164,3.7506
343984.7552,4483181.2164,3.7678
343984.7552,4483181.0164,3.7693
343984.7552,4483180.8164,3.7619
343984.7552,4483180.6164,3.7536
343984.7552,4483180.4164,3.7421
343984.7552,4483180.2164,3.7294
343984.7552,4483180.0164,3.7027
343984.7552,4483179.8164,3.687
343984.7552,4483179.6164,3.6631
343984.7552,4483179.4164,3.6111
343984.7552,4483179.2164,3.595
343984.7552,4483179.0164,3.5857
343984.7552,4483178.8164,3.5786
343984.7552,4483178.6164,3.5676
343984.7552,4483178.4164,3.5669
343984.7552,4483178.2164,3.5574
343984.7552,4483178.0164,3.552
343984.7552,4483177.8164,3.5492
343984.7552,4483177.6164,3.5424
343984.7552,4483177.4164,3.5296
343984.7552,4483177.2164,3.5265
343984.7552,4483177.0164,3.5197
343984.7552,4483176.8164,3.5228
343984.7552,4483176.6164,3.5125
343984.7552,4483176.4164,3.53
343984.7552,4483176.2164,3.5313
343984.7552,4483176.0164,3.5314
343984.7552,4483175.8164,3.5324
343984.7552,4483175.6164,3.5336
343984.7552,4483175.4164,3.596
343984.7552,4483175.2164,3.5526
343984.7552,4483175.0164,3.563
343984.7552,4483174.8164,3.5426
343984.7552,4483174.6164,3.5537
343984.7552,4483174.4164,3.571
343984.7552,4483174.2164,3.5819
343984.7552,4483174.0164,3.6259
343984.7552,4483173.8164,3.6061
343984.7552,4483173.6164,3.6029
343984.7552,4483173.4164,3.5789
343984.7552,4483173.2164,3.598
343984.7552,4483173.0164,3.6251
343984.7552,4483172.8164,3.5923
343984.7552,4483172.6164,3.5991
343984.7552,4483172.4164,3.5927
343984.7552,4483172.2164,3.5915
343984.7552,4483172.0164,3.5334
343984.7552,4483171.8164,3.513
343984.7552,4483171.6164,3.4943
343984.7552,4483171.4164,3.4519
343984.7552,4483171.2164,3.4341
343984.7552,4483171.0164,3.4153
343984.7552,4483170.8164,3.4008
343984.7552,4483170.6164,3.3759
343984.7552,4483170.4164,3.3739
343984.7552,4483170.2164,3.3856
343984.7552,4483170.0164,3.3947
343984.7552,4483169.8164,3.3879
343984.7552,4483169.6164,3.3802
343984.7552,4483169.4164,3.391
343984.7552,4483169.2164,3.3976
343984.7552,4483169.0164,3.3909
343984.7552,4483168.8164,3.403
343984.7552,4483168.6164,3.4113
343984.7552,4483168.4164,3.4382
343984.7552,4483168.2164,3.4554
343984.7552,4483168.0164,3.464
343984.7552,4483167.8164,3.492
343984.7552,4483167.6164,3.5039
343984.7552,4483167.4164,3.4739
343984.7552,4483167.2164,3.5243
343984.7552,4483167.0164,3.5309
343984.7552,4483166.8164,3.5602
343984.7552,4483166.6164,3.5782
343984.7552,4483166.4164,3.5972
343984.7552,4483166.2164,3.6064
343984.7552,4483166.0164,3.6191
343984.7552,4483165.8164,3.6306
343984.7552,4483165.6164,3.6408
343984.7552,4483165.4164,3.6335
343984.7552,4483165.2164,3.6335
343984.7552,4483165.0164,3.6324
343984.7552,4483164.8164,3.6188
343984.7552,4483164.6164,3.6036
343984.7552,4483164.4164,3.5952
343984.7552,4483164.2164,3.5736
343984.7552,4483164.0164,3.5285
343984.7552,4483163.8164,3.4801
343984.7552,4483163.6164,3.4262
343984.7552,4483163.4164,3.392
343984.7552,4483163.2164,3.3639
343984.7552,4483163.0164,3.3721
343984.7552,4483162.8164,3.3023
343984.7552,4483162.6164,3.2836
343984.7552,4483162.4164,3.2752
343984.7552,4483162.2164,3.2592
343984.7552,4483162.0164,3.2519
343984.7552,4483161.8164,3.2439
343984.7552,4483161.6164,3.2251
343984.9552,4483181.4164,3.6849
343984.9552,4483181.2164,3.7143
343984.9552,4483181.0164,3.7093
343984.9552,4483180.8164,3.723
343984.9552,4483180.6164,3.7123
343984.9552,4483180.4164,3.7064
343984.9552,4483180.2164,3.6836
343984.9552,4483180.0164,3.6708
343984.9552,4483179.8164,3.6578
343984.9552,4483179.6164,3.6312
343984.9552,4483179.4164,3.5795
343984.9552,4483179.2164,3.567
343984.9552,4483179.0164,3.5601
343984.9552,4483178.8164,3.5558
343984.9552,4483178.6164,3.5466
343984.9552,4483178.4164,3.5436
343984.9552,4483178.2164,3.5358
343984.9552,4483178.0164,3.5321
343984.9552,4483177.8164,3.528
343984.9552,4483177.6164,3.5221
343984.9552,4483177.4164,3.5186
343984.9552,4483177.2164,3.5238
343984.9552,4483177.0164,3.5168
343984.9552,4483176.8164,3.5216
343984.9552,4483176.6164,3.5192
343984.9552,4483176.4164,3.5175
343984.9552,4483176.2164,3.5161
343984.9552,4483176.0164,3.5008
343984.9552,4483175.8164,3.5142
343984.9552,4483175.6164,3.5543
343984.9552,4483175.4164,3.5693
343984.9552,4483175.2164,3.5261
343984.9552,4483175.0164,3.532
343984.9552,4483174.8164,3.5059
343984.9552,4483174.6164,3.5137
343984.9552,4483174.4164,3.5132
343984.9552,4483174.2164,3.5593
343984.9552,4483174.0164,3.5802
343984.9552,4483173.8164,3.5941
343984.9552,4483173.6164,3.5785
343984.9552,4483173.4164,3.5341
343984.9552,4483173.2164,3.5417
343984.9552,4483173.0164,3.5617
343984.9552,4483172.8164,3.542
343984.9552,4483172.6164,3.5462
343984.9552,4483172.4164,3.5186
343984.9552,4483172.2164,3.5429
343984.9552,4483172.0164,3.4962
343984.9552,4483171.8164,3.4979
343984.9552,4483171.6164,3.4767
343984.9552,4483171.4164,3.4371
343984.9552,4483171.2164,3.4213
343984.9552,4483171.0164,3.4036
343984.9552,4483170.8164,3.3886
343984.9552,4483170.6164,3.3635
343984.9552,4483170.4164,3.3628
343984.9552,4483170.2164,3.3685
343984.9552,4483170.0164,3.3841
343984.9552,4483169.8164,3.3909
343984.9552,4483169.6164,3.3841
343984.9552,4483169.4164,3.3955
343984.9552,4483169.2164,3.3841
343984.9552,4483169.0164,3.3943
343984.9552,4483168.8164,3.404
343984.9552,4483168.6164,3.4113
343984.9552,4483168.4164,3.4405
343984.9552,4483168.2164,3.4536
343984.9552,4483168.0164,3.4657
343984.9552,4483167.8164,3.4816
343984.9552,4483167.6164,3.48
343984.9552,4483167.4164,3.4917
343984.9552,4483167.2164,3.508
343984.9552,4483167.0164,3.5565
343984.9552,4483166.8164,3.5749
343984.9552,4483166.6164,3.5885
343984.9552,4483166.4164,3.5903
343984.9552,4483166.2164,3.601
343984.9552,4483166.0164,3.6079
343984.9552,4483165.8164,3.6092
343984.9552,4483165.6164,3.6113
343984.9552,4483165.4164,3.6095
343984.9552,4483165.2164,3.5898
343984.9552,4483165.0164,3.5834
343984.9552,4483164.8164,3.5742
343984.9552,4483164.6164,3.5436
343984.9552,4483164.4164,3.5283
343984.9552,4483164.2164,3.5091
343984.9552,4483164.0164,3.4702
343984.9552,4483163.8164,3.4415
343984.9552,4483163.6164,3.4055
343984.9552,4483163.4164,3.3742
343984.9552,4483163.2164,3.3493
343984.9552,4483163.0164,3.3212
343984.9552,4483162.8164,3.3103
343984.9552,4483162.6164,3.3016
343984.9552,4483162.4164,3.2954
343984.9552,4483162.2164,3.2812
343984.9552,4483162.0164,3.2752
343984.9552,4483161.8164,3.2695
343985.1552,4483181.2164,3.6734
343985.1552,4483181.0164,3.6895
343985.1552,4483180.8164,3.6843
343985.1552,4483180.6164,3.6829
343985.1552,4483180.4164,3.684
343985.1552,4483180.2164,3.6661
343985.1552,4483180.0164,3.6524
343985.1552,4483179.8164,3.6424
343985.1552,4483179.6164,3.6159
343985.1552,4483179.4164,3.5648
343985.1552,4483179.2164,3.5561
343985.1552,4483179.0164,3.5516
343985.1552,4483178.8164,3.548
343985.1552,4483178.6164,3.5394
343985.1552,4483178.4164,3.5375
343985.1552,4483178.2164,3.53
343985.1552,4483178.0164,3.5259
343985.1552,4483177.8164,3.5243
343985.1552,4483177.6164,3.5212
343985.1552,4483177.4164,3.5228
343985.1552,4483177.2164,3.5265
343985.1552,4483177.0164,3.5202
343985.1552,4483176.8164,3.5224
343985.1552,4483176.6164,3.5183
343985.1552,4483176.4164,3.5264
343985.1552,4483176.2164,3.5276
343985.1552,4483176.0164,3.49
343985.1552,4483175.8164,3.5172
343985.1552,4483175.6164,3.5117
343985.1552,4483175.4164,3.5252
343985.1552,4483175.2164,3.5098
343985.1552,4483175.0164,3.477
343985.1552,4483174.8164,3.4793
343985.1552,4483174.6164,3.4827
343985.1552,4483174.4164,3.489
343985.1552,4483174.2164,3.457
343985.1552,4483174.0164,3.5168
343985.1552,4483173.8164,3.5231
343985.1552,4483173.6164,3.5015
343985.1552,4483173.4164,3.4637
343985.1552,4483173.2164,3.4608
343985.1552,4483173.0164,3.4629
343985.1552,4483172.8164,3.4467
343985.1552,4483172.6164,3.4436
343985.1552,4483172.4164,3.425
343985.1552,4483172.2164,3.4282
343985.1552,4483172.0164,3.4472
343985.1552,4483171.8164,3.4478
343985.1552,4483171.6164,3.4451
343985.1552,4483171.4164,3.4201
343985.1552,4483171.2164,3.406
343985.1552,4483171.0164,3.3874
343985.1552,4483170.8164,3.3676
343985.1552,4483170.6164,3.3431
343985.1552,4483170.4164,3.3409
343985.1552,4483170.2164,3.3501
343985.1552,4483170.0164,3.3423
343985.1552,4483169.8164,3.3509
343985.1552,4483169.6164,3.38
343985.1552,4483169.4164,3.3893
343985.1552,4483169.2164,3.4177
343985.1552,4483169.0164,3.4204
343985.1552,4483168.8164,3.4268
343985.1552,4483168.6164,3.4152
343985.1552,4483168.4164,3.4218
343985.1552,4483168.2164,3.4515
343985.1552,4483168.0164,3.4591
343985.1552,4483167.8164,3.4684
343985.1552,4483167.6164,3.4796
343985.1552,4483167.4164,3.5135
343985.1552,4483167.2164,3.5424
343985.1552,4483167.0164,3.5772
343985.1552,4483166.8164,3.573
343985.1552,4483166.6164,3.5843
343985.1552,4483166.4164,3.5977
343985.1552,4483166.2164,3.5921
343985.1552,4483166.0164,3.6019
343985.1552,4483165.8164,3.5902
343985.1552,4483165.6164,3.5884
343985.1552,4483165.4164,3.5876
343985.1552,4483165.2164,3.5645
343985.1552,4483165.0164,3.5568
343985.1552,4483164.8164,3.5456
343985.1552,4483164.6164,3.5129
343985.1552,4483164.4164,3.4967
343985.1552,4483164.2164,3.4753
343985.1552,4483164.0164,3.4363
343985.1552,4483163.8164,3.4062
343985.1552,4483163.6164,3.3784
343985.1552,4483163.4164,3.3541
343985.1552,4483163.2164,3.3312
343985.1552,4483163.0164,3.3052
343985.1552,4483162.8164,3.2947
343985.1552,4483162.6164,3.2893
343985.1552,4483162.4164,3.287
343985.1552,4483162.2164,3.2758
343985.3552,4483181.0164,3.6507
343985.3552,4483180.8164,3.6624
343985.3552,4483180.6164,3.655
343985.3552,4483180.4164,3.6448
343985.3552,4483180.2164,3.6487
343985.3552,4483180.0164,3.635
343985.3552,4483179.8164,3.6156
343985.3552,4483179.6164,3.601
343985.3552,4483179.4164,3.5493
343985.3552,4483179.2164,3.5446
343985.3552,4483179.0164,3.5431
343985.3552,4483178.8164,3.5406
343985.3552,4483178.6164,3.5327
343985.3552,4483178.4164,3.532
343985.3552,4483178.2164,3.5248
343985.3552,4483178.0164,3.5204
343985.3552,4483177.8164,3.52
343985.3552,4483177.6164,3.5218
343985.3552,4483177.4164,3.5247
343985.3552,4483177.2164,3.5302
343985.3552,4483177.0164,3.5219
343985.3552,4483176.8164,3.5235
343985.3552,4483176.6164,3.5174
343985.3552,4483176.4164,3.5284
343985.3552,4483176.2164,3.5233
343985.3552,4483176.0164,3.5262
343985.3552,4483175.8164,3.5185
343985.3552,4483175.6164,3.5061
343985.3552,4483175.4164,3.5068
343985.3552,4483175.2164,3.4932
343985.3552,4483175.0164,3.4538
343985.3552,4483174.8164,3.4536
343985.3552,4483174.6164,3.453
343985.3552,4483174.4164,3.4555
343985.3552,4483174.2164,3.434
343985.3552,4483174.0164,3.4325
343985.3552,4483173.8164,3.478
343985.3552,4483173.6164,3.4505
343985.3552,4483173.4164,3.4053
343985.3552,4483173.2164,3.4061
343985.3552,4483173.0164,3.4043
343985.3552,4483172.8164,3.3816
343985.3552,4483172.6164,3.3817
343985.3552,4483172.4164,3.3584
343985.3552,4483172.2164,3.3564
343985.3552,4483172.0164,3.3832
343985.3552,4483171.8164,3.3823
343985.3552,4483171.6164,3.3908
343985.3552,4483171.4164,3.3843
343985.3552,4483171.2164,3.3902
343985.3552,4483171.0164,3.3752
343985.3552,4483170.8164,3.3521
343985.3552,4483170.6164,3.3264
343985.3552,4483170.4164,3.3331
343985.3552,4483170.2164,3.3583
343985.3552,4483170.0164,3.3587
343985.3552,4483169.8164,3.3656
343985.3552,4483169.6164,3.3946
343985.3552,4483169.4164,3.401
343985.3552,4483169.2164,3.4304
343985.3552,4483169.0164,3.432
343985.3552,4483168.8164,3.4364
343985.3552,4483168.6164,3.4233
343985.3552,4483168.4164,3.4285
343985.3552,4483168.2164,3.4571
343985.3552,4483168.0164,3.4634
343985.3552,4483167.8164,3.4703
343985.3552,4483167.6164,3.4794
343985.3552,4483167.4164,3.5256
343985.3552,4483167.2164,3.536
343985.3552,4483167.0164,3.5572
343985.3552,4483166.8164,3.5673
343985.3552,4483166.6164,3.5674
343985.3552,4483166.4164,3.5621
343985.3552,4483166.2164,3.567
343985.3552,4483166.0164,3.5712
343985.3552,4483165.8164,3.5566
343985.3552,4483165.6164,3.5511
343985.3552,4483165.4164,3.543
343985.3552,4483165.2164,3.5198
343985.3552,4483165.0164,3.5082
343985.3552,4483164.8164,3.4929
343985.3552,4483164.6164,3.4773
343985.3552,4483164.4164,3.4564
343985.3552,4483164.2164,3.4338
343985.3552,4483164.0164,3.4128
343985.3552,4483163.8164,3.3807
343985.3552,4483163.6164,3.3503
343985.3552,4483163.4164,3.332
343985.3552,4483163.2164,3.3012
343985.3552,4483163.0164,3.2733
343985.3552,4483162.8164,3.2675
343985.3552,4483162.6164,3.2675
343985.5552,4483180.8164,3.5971
343985.5552,4483180.6164,3.5976
343985.5552,4483180.4164,3.5921
343985.5552,4483180.2164,3.5971
343985.5552,4483180.0164,3.5841
343985.5552,4483179.8164,3.5763
343985.5552,4483179.6164,3.5581
343985.5552,4483179.4164,3.5317
343985.5552,4483179.2164,3.5295
343985.5552,4483179.0164,3.5241
343985.5552,4483178.8164,3.5233
343985.5552,4483178.6164,3.518
343985.5552,4483178.4164,3.5176
343985.5552,4483178.2164,3.5125
343985.5552,4483178.0164,3.508
343985.5552,4483177.8164,3.5097
343985.5552,4483177.6164,3.5114
343985.5552,4483177.4164,3.5149
343985.5552,4483177.2164,3.5196
343985.5552,4483177.0164,3.5158
343985.5552,4483176.8164,3.5166
343985.5552,4483176.6164,3.5076
343985.5552,4483176.4164,3.5146
343985.5552,4483176.2164,3.5026
343985.5552,4483176.0164,3.5086
343985.5552,4483175.8164,3.4934
343985.5552,4483175.6164,3.4709
343985.5552,4483175.4164,3.4742
343985.5552,4483175.2164,3.4607
343985.5552,4483175.0164,3.4582
343985.5552,4483174.8164,3.4417
343985.5552,4483174.6164,3.4367
343985.5552,4483174.4164,3.4478
343985.5552,4483174.2164,3.4233
343985.5552,4483174.0164,3.3889
343985.5552,4483173.8164,3.3981
343985.5552,4483173.6164,3.3659
343985.5552,4483173.4164,3.3194
343985.5552,4483173.2164,3.3146
343985.5552,4483173.0164,3.3098
343985.5552,4483172.8164,3.3207
343985.5552,4483172.6164,3.3184
343985.5552,4483172.4164,3.3254
343985.5552,4483172.2164,3.3206
343985.5552,4483172.0164,3.3284
343985.5552,4483171.8164,3.329
343985.5552,4483171.6164,3.3369
343985.5552,4483171.4164,3.3411
343985.5552,4483171.2164,3.3564
343985.5552,4483171.0164,3.3362
343985.5552,4483170.8164,3.3228
343985.5552,4483170.6164,3.3159
343985.5552,4483170.4164,3.3166
343985.5552,4483170.2164,3.3367
343985.5552,4483170.0164,3.3386
343985.5552,4483169.8164,3.3455
343985.5552,4483169.6164,3.3578
343985.5552,4483169.4164,3.3638
343985.5552,4483169.2164,3.3803
343985.5552,4483169.0164,3.386
343985.5552,4483168.8164,3.3837
343985.5552,4483168.6164,3.4107
343985.5552,4483168.4164,3.4152
343985.5552,4483168.2164,3.4328
343985.5552,4483168.0164,3.4393
343985.5552,4483167.8164,3.4895
343985.5552,4483167.6164,3.4988
343985.5552,4483167.4164,3.5215
343985.5552,4483167.2164,3.5131
343985.5552,4483167.0164,3.5225
343985.5552,4483166.8164,3.5554
343985.5552,4483166.6164,3.545
343985.5552,4483166.4164,3.5463
343985.5552,4483166.2164,3.5497
343985.5552,4483166.0164,3.5524
343985.5552,4483165.8164,3.5366
343985.5552,4483165.6164,3.5328
343985.5552,4483165.4164,3.5156
343985.5552,4483165.2164,3.5075
343985.5552,4483165.0164,3.4961
343985.5552,4483164.8164,3.4722
343985.5552,4483164.6164,3.4553
343985.5552,4483164.4164,3.4371
343985.5552,4483164.2164,3.4148
343985.5552,4483164.0164,3.3955
343985.5552,4483163.8164,3.3653
343985.5552,4483163.6164,3.3369
343985.5552,4483163.4164,3.3132
343985.5552,4483163.2164,3.2793
343985.5552,4483163.0164,3.2417
343985.7552,4483180.6164,3.5759
343985.7552,4483180.4164,3.5677
343985.7552,4483180.2164,3.5629
343985.7552,4483180.0164,3.5496
343985.7552,4483179.8164,3.558
343985.7552,4483179.6164,3.5425
343985.7552,4483179.4164,3.5182
343985.7552,4483179.2164,3.5175
343985.7552,4483179.0164,3.5136
343985.7552,4483178.8164,3.5156
343985.7552,4483178.6164,3.5128
343985.7552,4483178.4164,3.5151
343985.7552,4483178.2164,3.5119
343985.7552,4483178.0164,3.5111
343985.7552,4483177.8164,3.5126
343985.7552,4483177.6164,3.5139
343985.7552,4483177.4164,3.5174
343985.7552,4483177.2164,3.5221
343985.7552,4483177.0164,3.519
343985.7552,4483176.8164,3.5181
343985.7552,4483176.6164,3.5105
343985.7552,4483176.4164,3.5134
343985.7552,4483176.2164,3.4967
343985.7552,4483176.0164,3.4999
343985.7552,4483175.8164,3.4844
343985.7552,4483175.6164,3.4557
343985.7552,4483175.4164,3.4588
343985.7552,4483175.2164,3.4295
343985.7552,4483175.0164,3.431
343985.7552,4483174.8164,3.4249
343985.7552,4483174.6164,3.4049
343985.7552,4483174.4164,3.3945
343985.7552,4483174.2164,3.3807
343985.7552,4483174.0164,3.3459
343985.7552,4483173.8164,3.3331
343985.7552,4483173.6164,3.2988
343985.7552,4483173.4164,3.2633
343985.7552,4483173.2164,3.2552
343985.7552,4483173.0164,3.2376
343985.7552,4483172.8164,3.2567
343985.7552,4483172.6164,3.245
343985.7552,4483172.4164,3.2517
343985.7552,4483172.2164,3.2515
343985.7552,4483172.0164,3.2593
343985.7552,4483171.8164,3.2607
343985.7552,4483171.6164,3.2721
343985.7552,4483171.4164,3.2795
343985.7552,4483171.2164,3.2941
343985.7552,4483171.0164,3.2869
343985.7552,4483170.8164,3.2987
343985.7552,4483170.6164,3.3228
343985.7552,4483170.4164,3.3391
343985.7552,4483170.2164,3.3595
343985.7552,4483170.0164,3.359
343985.7552,4483169.8164,3.3641
343985.7552,4483169.6164,3.3756
343985.7552,4483169.4164,3.3794
343985.7552,4483169.2164,3.3958
343985.7552,4483169.0164,3.3982
343985.7552,4483168.8164,3.394
343985.7552,4483168.6164,3.4199
343985.7552,4483168.4164,3.4243
343985.7552,4483168.2164,3.4314
343985.7552,4483168.0164,3.4465
343985.7552,4483167.8164,3.4794
343985.7552,4483167.6164,3.4943
343985.7552,4483167.4164,3.4987
343985.7552,4483167.2164,3.5065
343985.7552,4483167.0164,3.5089
343985.7552,4483166.8164,3.5177
343985.7552,4483166.6164,3.518
